AL, 97, 2024080112, 01, CARQ, -24, 175N,  625W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 97, 2024080112, 01, CARQ, -18, 179N,  645W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 97, 2024080112, 01, CARQ, -12, 184N,  665W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 285,  20,     INVEST,  , 
AL, 97, 2024080112, 01, CARQ,  -6, 189N,  685W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 97, 2024080112, 01, CARQ,   0, 195N,  705W,  20, 1013, DB,  34, NEQ,    0,    0,    0,    0, 1014,  120,  60,   0,   0,   L,   0,   X, 285,  20,     INVEST, S, 
AL, 97, 2024080112, 01, CARQ,   0, 195N,  705W,  20, 1013, DB,  50, NEQ,    0,    0,    0,    0, 1014,  120,  60,   0,   0,   L,   0,   X, 285,  20,     INVEST, S, 
AL, 97, 2024080112, 01, CARQ,   0, 195N,  705W,  20, 1013, DB,  64, NEQ,    0,    0,    0,    0, 1014,  120,  60,   0,   0,   L,   0,   X, 285,  20,     INVEST, S, 
AL, 97, 2024080112, 03,  CMC,   0, 193N,  698W,  21, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2024080112, 03,  CMC,   6, 194N,  712W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2024080112, 03,  CMC,  12, 192N,  727W,  24, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2024080112, 03,  NGX,   0, 195N,  705W,  19, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2024080112, 03,  NGX,   6, 187N,  719W,  22, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2024080112, 03,  UKM,   0, 159N,  718W,  25, 1013, TD,   0,    ,    0,    0,    0,    0,    0,    0, 235,   0,   0,   L,   0,    ,   0,   0,        97L,  , 
AL, 97, 2024080112, 03,  UKM,   6, 185N,  717W,  23, 1012, TD,   0,    ,    0,    0,    0,    0,    0,    0, 129,   0,   0,   L,   0,    ,   0,   0,        97L,  , 
AL, 97, 2024080112, 03,  UKX,   0, 192N,  690W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2024080112, 03,  UKX,  12, 195N,  731W,   0, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2024080112, 03,  UKX,  24, 199N,  764W,  20, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2024080112, 03,  UKX,  36, 198N,  794W,  12, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2024080112, 03,  UKX,  48, 208N,  819W,  18, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2024080112, 03,  UKX,  60, 229N,  840W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2024080112, 03,  UKX,  72, 250N,  856W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2024080112, 03,  UKX,  84, 267N,  861W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2024080112, 03,  UKX,  96, 289N,  860W,   0, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2024080112, 03,  UKX, 108, 295N,  856W,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
